query,context,label,product_type,ingredient_name
일반검사용 시약의 주요 성분,수산화나트륨은(는) 일반검사용 시약 제제에서 사용되는 의약 성분이다.,1.0,일반검사용 시약,수산화나트륨
일반검사용 시약의 주요 성분,플루오레세인은(는) 일반검사용 시약 제제에서 사용되는 의약 성분이다.,1.0,일반검사용 시약,플루오레세인
일반검사용 시약의 주요 성분,염산은(는) 일반검사용 시약 제제에서 사용되는 의약 성분이다.,1.0,일반검사용 시약,염산
조직세포의 치료 및 진단 목적의 주요 성분,주사용수은(는) 조직세포의 치료 및 진단 목적 제제에서 사용되는 의약 성분이다.,1.0,조직세포의 치료 및 진단 목적,주사용수
조직세포의 치료 및 진단 목적의 주요 성분,L-메티오닌은(는) 조직세포의 치료 및 진단 목적 제제에서 사용되는 의약 성분이다.,1.0,조직세포의 치료 및 진단 목적,L-메티오닌
조직세포의 치료 및 진단 목적의 주요 성분,D-만니톨은(는) 조직세포의 치료 및 진단 목적 제제에서 사용되는 의약 성분이다.,1.0,조직세포의 치료 및 진단 목적,D-만니톨
조직세포의 치료 및 진단 목적의 주요 성분,시트르산나트륨이수화물은(는) 조직세포의 치료 및 진단 목적 제제에서 사용되는 의약 성분이다.,1.0,조직세포의 치료 및 진단 목적,시트르산나트륨이수화물
조직세포의 치료 및 진단 목적의 주요 성분,보소리타이드은(는) 조직세포의 치료 및 진단 목적 제제에서 사용되는 의약 성분이다.,1.0,조직세포의 치료 및 진단 목적,보소리타이드
자격요법제(비특이성면역억제제를 포함)의 주요 성분,포비돈케이30은(는) 자격요법제(비특이성면역억제제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,자격요법제(비특이성면역억제제를 포함),포비돈케이30
자격요법제(비특이성면역억제제를 포함)의 주요 성분,백당은(는) 자격요법제(비특이성면역억제제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,자격요법제(비특이성면역억제제를 포함),백당
자격요법제(비특이성면역억제제를 포함)의 주요 성분,인디고카르민은(는) 자격요법제(비특이성면역억제제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,자격요법제(비특이성면역억제제를 포함),인디고카르민
자격요법제(비특이성면역억제제를 포함)의 주요 성분,에탄올94W/W%은(는) 자격요법제(비특이성면역억제제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,자격요법제(비특이성면역억제제를 포함),에탄올94W/W%
자격요법제(비특이성면역억제제를 포함)의 주요 성분,무수인산수소나트륨은(는) 자격요법제(비특이성면역억제제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,자격요법제(비특이성면역억제제를 포함),무수인산수소나트륨
자격요법제(비특이성면역억제제를 포함)의 주요 성분,히드록시프로필셀룰로오스은(는) 자격요법제(비특이성면역억제제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,자격요법제(비특이성면역억제제를 포함),히드록시프로필셀룰로오스
자격요법제(비특이성면역억제제를 포함)의 주요 성분,오파드라이 흰색(80W68912)은(는) 자격요법제(비특이성면역억제제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,자격요법제(비특이성면역억제제를 포함),오파드라이 흰색(80W68912)
자격요법제(비특이성면역억제제를 포함)의 주요 성분,스테아르산마그네슘은(는) 자격요법제(비특이성면역억제제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,자격요법제(비특이성면역억제제를 포함),스테아르산마그네슘
자격요법제(비특이성면역억제제를 포함)의 주요 성분,의약용 유약 (쉘락 Refined Bleached 34.8%)은(는) 자격요법제(비특이성면역억제제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,자격요법제(비특이성면역억제제를 포함),의약용 유약 (쉘락 Refined Bleached 34.8%)
자격요법제(비특이성면역억제제를 포함)의 주요 성분,크로스카르멜로오스나트륨은(는) 자격요법제(비특이성면역억제제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,자격요법제(비특이성면역억제제를 포함),크로스카르멜로오스나트륨
자격요법제(비특이성면역억제제를 포함)의 주요 성분,오파드라이 II 흰색 85F18422은(는) 자격요법제(비특이성면역억제제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,자격요법제(비특이성면역억제제를 포함),오파드라이 II 흰색 85F18422
건위소화제(내용액제에 한함)의 주요 성분,목향은(는) 건위소화제(내용액제에 한함) 제제에서 사용되는 의약 성분이다.,1.0,건위소화제(내용액제에 한함),목향
건위소화제(내용액제에 한함)의 주요 성분,황백은(는) 건위소화제(내용액제에 한함) 제제에서 사용되는 의약 성분이다.,1.0,건위소화제(내용액제에 한함),황백
건위소화제(내용액제에 한함)의 주요 성분,산사은(는) 건위소화제(내용액제에 한함) 제제에서 사용되는 의약 성분이다.,1.0,건위소화제(내용액제에 한함),산사
건위소화제(내용액제에 한함)의 주요 성분,잔탄검은(는) 건위소화제(내용액제에 한함) 제제에서 사용되는 의약 성분이다.,1.0,건위소화제(내용액제에 한함),잔탄검
건위소화제(내용액제에 한함)의 주요 성분,천연바나나향(31053)은(는) 건위소화제(내용액제에 한함) 제제에서 사용되는 의약 성분이다.,1.0,건위소화제(내용액제에 한함),천연바나나향(31053)
피부연화제(부식제를 포함)의 주요 성분,글리시레틴산은(는) 피부연화제(부식제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,피부연화제(부식제를 포함),글리시레틴산
피부연화제(부식제를 포함)의 주요 성분,덱스판테놀은(는) 피부연화제(부식제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,피부연화제(부식제를 포함),덱스판테놀
피부연화제(부식제를 포함)의 주요 성분,박리지은(는) 피부연화제(부식제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,피부연화제(부식제를 포함),박리지
피부연화제(부식제를 포함)의 주요 성분,글리세릴스테아레이트/피이지-100스테아레이트은(는) 피부연화제(부식제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,피부연화제(부식제를 포함),글리세릴스테아레이트/피이지-100스테아레이트
피부연화제(부식제를 포함)의 주요 성분,조합향료(허브민트향21)은(는) 피부연화제(부식제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,피부연화제(부식제를 포함),조합향료(허브민트향21)
피부연화제(부식제를 포함)의 주요 성분,조합향료(라튤립향 HP-BA59039)은(는) 피부연화제(부식제를 포함) 제제에서 사용되는 의약 성분이다.,1.0,피부연화제(부식제를 포함),조합향료(라튤립향 HP-BA59039)
생물학적 제제의 주요 성분,염화나트륨은(는) 생물학적 제제 제제에서 사용되는 의약 성분이다.,1.0,생물학적 제제,염화나트륨
생물학적 제제의 주요 성분,염화칼륨은(는) 생물학적 제제 제제에서 사용되는 의약 성분이다.,1.0,생물학적 제제,염화칼륨
생물학적 제제의 주요 성분,주사용수은(는) 생물학적 제제 제제에서 사용되는 의약 성분이다.,1.0,생물학적 제제,주사용수
생물학적 제제의 주요 성분,"정제불활화인플루엔자바이러스항원B형[B/Austria/1359417/2021 - like strain (B/Michigan/01/2021, wild type)]은(는) 생물학적 제제 제제에서 사용되는 의약 성분이다.",1.0,생물학적 제제,"정제불활화인플루엔자바이러스항원B형[B/Austria/1359417/2021 - like strain (B/Michigan/01/2021, wild type)]"
생물학적 제제의 주요 성분,"정제불활화인플루엔자바이러스항원A형[A/Croatia/10136RV/2023 (H3N2)-like strain (A/Croatia/10136RV/2023, X-425A)]은(는) 생물학적 제제 제제에서 사용되는 의약 성분이다.",1.0,생물학적 제제,"정제불활화인플루엔자바이러스항원A형[A/Croatia/10136RV/2023 (H3N2)-like strain (A/Croatia/10136RV/2023, X-425A)]"
생물학적 시험용제제류의 주요 성분,염화나트륨은(는) 생물학적 시험용제제류 제제에서 사용되는 의약 성분이다.,1.0,생물학적 시험용제제류,염화나트륨
생물학적 시험용제제류의 주요 성분,주사용수은(는) 생물학적 시험용제제류 제제에서 사용되는 의약 성분이다.,1.0,생물학적 시험용제제류,주사용수
생물학적 시험용제제류의 주요 성분,트윈80은(는) 생물학적 시험용제제류 제제에서 사용되는 의약 성분이다.,1.0,생물학적 시험용제제류,트윈80
생물학적 시험용제제류의 주요 성분,정제튜베르쿨린(Tuberculin PPD RT 23)은(는) 생물학적 시험용제제류 제제에서 사용되는 의약 성분이다.,1.0,생물학적 시험용제제류,정제튜베르쿨린(Tuberculin PPD RT 23)
생물학적 시험용제제류의 주요 성분,히드록시키놀린황산칼륨은(는) 생물학적 시험용제제류 제제에서 사용되는 의약 성분이다.,1.0,생물학적 시험용제제류,히드록시키놀린황산칼륨
"모발용제(발모, 탈모, 염모, 양모제)의 주요 성분","부틸렌글라이콜은(는) 모발용제(발모, 탈모, 염모, 양모제) 제제에서 사용되는 의약 성분이다.",1.0,"모발용제(발모, 탈모, 염모, 양모제)",부틸렌글라이콜
"모발용제(발모, 탈모, 염모, 양모제)의 주요 성분","아르기닌은(는) 모발용제(발모, 탈모, 염모, 양모제) 제제에서 사용되는 의약 성분이다.",1.0,"모발용제(발모, 탈모, 염모, 양모제)",아르기닌
"모발용제(발모, 탈모, 염모, 양모제)의 주요 성분","폴리옥시에틸렌올레일에텔은(는) 모발용제(발모, 탈모, 염모, 양모제) 제제에서 사용되는 의약 성분이다.",1.0,"모발용제(발모, 탈모, 염모, 양모제)",폴리옥시에틸렌올레일에텔
"모발용제(발모, 탈모, 염모, 양모제)의 주요 성분","오파드라이분홍85G44100은(는) 모발용제(발모, 탈모, 염모, 양모제) 제제에서 사용되는 의약 성분이다.",1.0,"모발용제(발모, 탈모, 염모, 양모제)",오파드라이분홍85G44100
"모발용제(발모, 탈모, 염모, 양모제)의 주요 성분","오파드라이분홍(20B64648)은(는) 모발용제(발모, 탈모, 염모, 양모제) 제제에서 사용되는 의약 성분이다.",1.0,"모발용제(발모, 탈모, 염모, 양모제)",오파드라이분홍(20B64648)
"모발용제(발모, 탈모, 염모, 양모제)의 주요 성분","폴리옥시에틸렌올레일에테르은(는) 모발용제(발모, 탈모, 염모, 양모제) 제제에서 사용되는 의약 성분이다.",1.0,"모발용제(발모, 탈모, 염모, 양모제)",폴리옥시에틸렌올레일에테르
후란계 제제의 주요 성분,니트로푸란토인은(는) 후란계 제제 제제에서 사용되는 의약 성분이다.,1.0,후란계 제제,니트로푸란토인
후란계 제제의 주요 성분,옥수수전분은(는) 후란계 제제 제제에서 사용되는 의약 성분이다.,1.0,후란계 제제,옥수수전분
후란계 제제의 주요 성분,캡슐은(는) 후란계 제제 제제에서 사용되는 의약 성분이다.,1.0,후란계 제제,캡슐
후란계 제제의 주요 성분,유당수화물은(는) 후란계 제제 제제에서 사용되는 의약 성분이다.,1.0,후란계 제제,유당수화물
후란계 제제의 주요 성분,탤크은(는) 후란계 제제 제제에서 사용되는 의약 성분이다.,1.0,후란계 제제,탤크
방사성 의약품의 주요 성분,아세트산은(는) 방사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,방사성 의약품,아세트산
방사성 의약품의 주요 성분,염화탈륨(201Tl)액은(는) 방사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,방사성 의약품,염화탈륨(201Tl)액
방사성 의약품의 주요 성분,티오황산나트륨 오수화물은(는) 방사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,방사성 의약품,티오황산나트륨 오수화물
방사성 의약품의 주요 성분,L-시스테인염산염수화물은(는) 방사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,방사성 의약품,L-시스테인염산염수화물
방사성 의약품의 주요 성분,라듐-223 염화물 용액은(는) 방사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,방사성 의약품,라듐-223 염화물 용액
기타의 비타민제의 주요 성분,간유은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,간유
기타의 비타민제의 주요 성분,작약은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,작약
기타의 비타민제의 주요 성분,진피은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,진피
기타의 비타민제의 주요 성분,메코발라민은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,메코발라민
기타의 비타민제의 주요 성분,이산화규소은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,이산화규소
기타의 비타민제의 주요 성분,시클로덱스트린액은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,시클로덱스트린액
기타의 비타민제의 주요 성분,피토나디온5%건조분말은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,피토나디온5%건조분말
기타의 비타민제의 주요 성분,디-만니톨은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,디-만니톨
기타의 비타민제의 주요 성분,바니라미크론은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,바니라미크론
기타의 비타민제의 주요 성분,에르고칼시페롤 과립은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,에르고칼시페롤 과립
기타의 비타민제의 주요 성분,아스코르브산 과립97%은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,아스코르브산 과립97%
기타의 비타민제의 주요 성분,글리세릴디베헤네이트은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,글리세릴디베헤네이트
기타의 비타민제의 주요 성분,아스코르브산은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,아스코르브산
기타의 비타민제의 주요 성분,마늘엑스(100→1)은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,마늘엑스(100→1)
기타의 비타민제의 주요 성분,황색5호알루미늄레이크은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,황색5호알루미늄레이크
기타의 비타민제의 주요 성분,폴리에틸렌글리콜 400은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,폴리에틸렌글리콜 400
기타의 비타민제의 주요 성분,콜로이드성이산화규소은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,콜로이드성이산화규소
기타의 비타민제의 주요 성분,탤크은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,탤크
기타의 비타민제의 주요 성분,베타카로틴현탁액30%은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,베타카로틴현탁액30%
기타의 비타민제의 주요 성분,오파드라이AMB노란색 80W92755은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,오파드라이AMB노란색 80W92755
기타의 비타민제의 주요 성분,아스코르브산 과립90%은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,아스코르브산 과립90%
기타의 비타민제의 주요 성분,시아노코발라빈 1000배산은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,시아노코발라빈 1000배산
기타의 비타민제의 주요 성분,탭쉴드노란색(21Y024)은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,탭쉴드노란색(21Y024)
기타의 비타민제의 주요 성분,탭쉴드갈색(11B1709)은(는) 기타의 비타민제 제제에서 사용되는 의약 성분이다.,1.0,기타의 비타민제,탭쉴드갈색(11B1709)
기타의 외피용약의 주요 성분,메트로니다졸은(는) 기타의 외피용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 외피용약,메트로니다졸
기타의 외피용약의 주요 성분,이소프로판올은(는) 기타의 외피용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 외피용약,이소프로판올
기타의 외피용약의 주요 성분,인산은(는) 기타의 외피용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 외피용약,인산
기타의 외피용약의 주요 성분,칼라민은(는) 기타의 외피용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 외피용약,칼라민
기타의 외피용약의 주요 성분,염산클로르헥시딘은(는) 기타의 외피용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 외피용약,염산클로르헥시딘
기타의 외피용약의 주요 성분,프로필렌글리콜모노스테아레이트은(는) 기타의 외피용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 외피용약,프로필렌글리콜모노스테아레이트
기타의 외피용약의 주요 성분,조파라옥시안식향산프로필은(는) 기타의 외피용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 외피용약,조파라옥시안식향산프로필
기타의 외피용약의 주요 성분,카프릴릭ㆍ카프릭트리글리세라이드은(는) 기타의 외피용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 외피용약,카프릴릭ㆍ카프릭트리글리세라이드
기타의 외피용약의 주요 성분,네오마이신황산염은(는) 기타의 외피용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 외피용약,네오마이신황산염
기타의 외피용약의 주요 성분,쉐어버터은(는) 기타의 외피용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 외피용약,쉐어버터
기타의 외피용약의 주요 성분,무피로신칼슘수화물은(는) 기타의 외피용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 외피용약,무피로신칼슘수화물
기타의 외피용약의 주요 성분,디에틸렌글리콜모노에틸에테르은(는) 기타의 외피용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 외피용약,디에틸렌글리콜모노에틸에테르
기타의 외피용약의 주요 성분,조합향료(30-A59069)은(는) 기타의 외피용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 외피용약,조합향료(30-A59069)
기타의 조제용약의 주요 성분,지실은(는) 기타의 조제용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 조제용약,지실
기타의 조제용약의 주요 성분,금은화은(는) 기타의 조제용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 조제용약,금은화
기타의 조제용약의 주요 성분,저령은(는) 기타의 조제용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 조제용약,저령
기타의 조제용약의 주요 성분,전호은(는) 기타의 조제용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 조제용약,전호
기타의 조제용약의 주요 성분,대황엑스은(는) 기타의 조제용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 조제용약,대황엑스
기타의 진단용약의 주요 성분,백당은(는) 기타의 진단용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 진단용약,백당
기타의 진단용약의 주요 성분,레몬라임향은(는) 기타의 진단용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 진단용약,레몬라임향
기타의 진단용약의 주요 성분,유당일수화물은(는) 기타의 진단용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 진단용약,유당일수화물
기타의 진단용약의 주요 성분,퍼플루트렌은(는) 기타의 진단용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 진단용약,퍼플루트렌
기타의 진단용약의 주요 성분,소마토렐린아세트산염은(는) 기타의 진단용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 진단용약,소마토렐린아세트산염
기타의 순환계용약의 주요 성분,덱스트린은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,덱스트린
기타의 순환계용약의 주요 성분,세신은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,세신
기타의 순환계용약의 주요 성분,스테아린산마그네슘은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,스테아린산마그네슘
기타의 순환계용약의 주요 성분,초산토코페롤은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,초산토코페롤
기타의 순환계용약의 주요 성분,히드록시프로필셀룰로오스은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,히드록시프로필셀룰로오스
기타의 순환계용약의 주요 성분,에칠바닐린은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,에칠바닐린
기타의 순환계용약의 주요 성분,분말셀룰로오스은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,분말셀룰로오스
기타의 순환계용약의 주요 성분,미스트레토우엑스은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,미스트레토우엑스
기타의 순환계용약의 주요 성분,부틸히드록시톨루엔은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,부틸히드록시톨루엔
기타의 순환계용약의 주요 성분,트리플루살은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,트리플루살
기타의 순환계용약의 주요 성분,방풍통성산건조엑스(4ㆍ6->1)은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,방풍통성산건조엑스(4ㆍ6->1)
기타의 순환계용약의 주요 성분,주사용증류수은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,주사용증류수
기타의 순환계용약의 주요 성분,방풍통성산 건조엑스(4.64→1)은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,방풍통성산 건조엑스(4.64→1)
기타의 순환계용약의 주요 성분,S-암로디핀베실산염이수화물은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,S-암로디핀베실산염이수화물
기타의 순환계용약의 주요 성분,저치환도히드록시프로필셀룰로오스은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,저치환도히드록시프로필셀룰로오스
기타의 순환계용약의 주요 성분,카르바우바납은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,카르바우바납
기타의 순환계용약의 주요 성분,"부칠, 2-디메칠아미노에칠,메칠 메타크릴산공중합체(1:2:1)은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.",1.0,기타의 순환계용약,"부칠, 2-디메칠아미노에칠,메칠 메타크릴산공중합체(1:2:1)"
기타의 순환계용약의 주요 성분,콜로이드성이산화규소(Aerosil200)은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,콜로이드성이산화규소(Aerosil200)
기타의 순환계용약의 주요 성분,방풍통성산건조엑스(4.6→1)은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,방풍통성산건조엑스(4.6→1)
기타의 순환계용약의 주요 성분,황색203호은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,황색203호
기타의 순환계용약의 주요 성분,미결정셀룰로오스ㆍ카르복시메틸셀룰로오스나트륨은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,미결정셀룰로오스ㆍ카르복시메틸셀룰로오스나트륨
기타의 순환계용약의 주요 성분,오파드라이블루03B60891은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,오파드라이블루03B60891
기타의 순환계용약의 주요 성분,아스코르브산은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,아스코르브산
기타의 순환계용약의 주요 성분,복숭아향 B12731은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,복숭아향 B12731
기타의 순환계용약의 주요 성분,오파드라이분홍색(03B54445)은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,오파드라이분홍색(03B54445)
기타의 순환계용약의 주요 성분,오파드라이주황색(03B53576)은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,오파드라이주황색(03B53576)
기타의 순환계용약의 주요 성분,오파드라이 KB 노란색 310A120019은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,오파드라이 KB 노란색 310A120019
기타의 순환계용약의 주요 성분,인삼40%에탄올건조엑스은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,인삼40%에탄올건조엑스
기타의 순환계용약의 주요 성분,오파드라이03B610036그린은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,오파드라이03B610036그린
기타의 순환계용약의 주요 성분,푸마르산스테아릴나트륨은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,푸마르산스테아릴나트륨
기타의 순환계용약의 주요 성분,오파드라이분홍색(03B640002)은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,오파드라이분홍색(03B640002)
기타의 순환계용약의 주요 성분,폴리비닐알콜혼합기제(21W002)은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,폴리비닐알콜혼합기제(21W002)
기타의 순환계용약의 주요 성분,오파드라이Ⅱ노란색(85F32132)은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,오파드라이Ⅱ노란색(85F32132)
기타의 순환계용약의 주요 성분,구연산제이철수화물은(는) 기타의 순환계용약 제제에서 사용되는 의약 성분이다.,1.0,기타의 순환계용약,구연산제이철수화물
기타의 종양치료제의 주요 성분,창출은(는) 기타의 종양치료제 제제에서 사용되는 의약 성분이다.,1.0,기타의 종양치료제,창출
기타의 종양치료제의 주요 성분,인산수소나트륨칠수화물은(는) 기타의 종양치료제 제제에서 사용되는 의약 성분이다.,1.0,기타의 종양치료제,인산수소나트륨칠수화물
기타의 종양치료제의 주요 성분,싸이모신알파1은(는) 기타의 종양치료제 제제에서 사용되는 의약 성분이다.,1.0,기타의 종양치료제,싸이모신알파1
기타의 종양치료제의 주요 성분,싸이모신-알파1은(는) 기타의 종양치료제 제제에서 사용되는 의약 성분이다.,1.0,기타의 종양치료제,싸이모신-알파1
기타의 종양치료제의 주요 성분,파라옥시벤조산프로필은(는) 기타의 종양치료제 제제에서 사용되는 의약 성분이다.,1.0,기타의 종양치료제,파라옥시벤조산프로필
기타의 종양치료제의 주요 성분,"OOPS(1,2-디올레오일-sn-글리세로-3-포스파티딜-엘-세린 모노나트륨염)은(는) 기타의 종양치료제 제제에서 사용되는 의약 성분이다.",1.0,기타의 종양치료제,"OOPS(1,2-디올레오일-sn-글리세로-3-포스파티딜-엘-세린 모노나트륨염)"
기타의 종양치료제의 주요 성분,1회용멸균스파이크필터은(는) 기타의 종양치료제 제제에서 사용되는 의약 성분이다.,1.0,기타의 종양치료제,1회용멸균스파이크필터
기타의 화학요법제의 주요 성분,농글리세린은(는) 기타의 화학요법제 제제에서 사용되는 의약 성분이다.,1.0,기타의 화학요법제,농글리세린
기타의 화학요법제의 주요 성분,메글루민은(는) 기타의 화학요법제 제제에서 사용되는 의약 성분이다.,1.0,기타의 화학요법제,메글루민
기타의 화학요법제의 주요 성분,푸마르산은(는) 기타의 화학요법제 제제에서 사용되는 의약 성분이다.,1.0,기타의 화학요법제,푸마르산
기타의 화학요법제의 주요 성분,라미부딘은(는) 기타의 화학요법제 제제에서 사용되는 의약 성분이다.,1.0,기타의 화학요법제,라미부딘
기타의 화학요법제의 주요 성분,폴록사머407은(는) 기타의 화학요법제 제제에서 사용되는 의약 성분이다.,1.0,기타의 화학요법제,폴록사머407
기타의 화학요법제의 주요 성분,초산나트륨은(는) 기타의 화학요법제 제제에서 사용되는 의약 성분이다.,1.0,기타의 화학요법제,초산나트륨
기타의 화학요법제의 주요 성분,디아세틸레이티드모노글리세라이드은(는) 기타의 화학요법제 제제에서 사용되는 의약 성분이다.,1.0,기타의 화학요법제,디아세틸레이티드모노글리세라이드
기타의 화학요법제의 주요 성분,저치환도히드록시프로필셀룰로오스은(는) 기타의 화학요법제 제제에서 사용되는 의약 성분이다.,1.0,기타의 화학요법제,저치환도히드록시프로필셀룰로오스
